,endTime,artistName,trackName,msPlayed,uniqueID,inLibrary,album,track_uri
15816,2021-05-21 18:57,Sara Bareilles,She Used To Be Mine,760,Sara Bareilles:She Used To Be Mine,0,,
15817,2021-05-21 18:57,Angus & Julia Stone,Wherever You Are,0,Angus & Julia Stone:Wherever You Are,0,,
15818,2021-05-21 18:57,Megan Davies,"See You Again, Love Me Like You Do, Sugar - Acoustic Mashup",0,"Megan Davies:See You Again, Love Me Like You Do, Sugar - Acoustic Mashup",0,,
15819,2021-05-21 19:01,Phillip Phillips,Home,210173,Phillip Phillips:Home,0,,
15820,2021-05-21 19:02,John Mayer,Moving On and Getting Over,1860,John Mayer:Moving On and Getting Over,0,,
15821,2021-05-21 19:02,Passenger,Heart's on Fire,55706,Passenger:Heart's on Fire,0,,
15822,2021-05-21 19:02,Jack Johnson,I Got You,910,Jack Johnson:I Got You,0,,
15823,2021-05-21 19:05,Oh Wonder,Drive,196465,Oh Wonder:Drive,0,,
15824,2021-05-21 19:07,John Legend,Stay With You,139914,John Legend:Stay With You,0,,
15825,2021-05-21 19:07,John Mayer,Daughters,3670,John Mayer:Daughters,0,,
15826,2021-05-21 19:07,Kina Grannis,God Only Knows,950,Kina Grannis:God Only Knows,0,,
15827,2021-05-21 19:08,Jason Mraz,You and I Both,710,Jason Mraz:You and I Both,0,,
15828,2021-05-21 19:08,Jonas Brothers,Love Her,1520,Jonas Brothers:Love Her,0,,
15829,2021-05-21 19:08,The Lumineers,Flowers In Your Hair,13060,The Lumineers:Flowers In Your Hair,0,,
15830,2021-05-21 19:08,James Bay,Wild Love - Acoustic,1460,James Bay:Wild Love - Acoustic,0,,
15831,2021-05-21 19:08,Hozier,Work Song,2450,Hozier:Work Song,0,,
15832,2021-05-21 19:08,John Mayer,Emoji of a Wave,3600,John Mayer:Emoji of a Wave,0,,
15833,2021-05-21 19:12,Gavin DeGraw,You Got Me,0,Gavin DeGraw:You Got Me,0,,
15834,2021-05-21 19:12,Megan Davies,Hotline Bling,130,Megan Davies:Hotline Bling,0,,
15835,2021-05-21 19:12,John Mayer,I Guess I Just Feel Like,600,John Mayer:I Guess I Just Feel Like,0,,
15836,2021-05-21 19:12,John Mayer,Love Is A Verb,460,John Mayer:Love Is A Verb,0,,
15837,2021-05-21 19:12,Parachute,Kiss Me Slowly,6890,Parachute:Kiss Me Slowly,0,,
15838,2021-05-21 19:12,Us The Duo,Shake It Off,2560,Us The Duo:Shake It Off,0,,
15839,2021-05-21 19:12,Matt Nathanson,Come On Get Higher,1040,Matt Nathanson:Come On Get Higher,0,,
15840,2021-05-21 19:12,James TW,Please Keep Loving Me,960,James TW:Please Keep Loving Me,0,,
15841,2021-05-21 19:12,Alicia Keys,No One - Acoustic,4170,Alicia Keys:No One - Acoustic,0,,
15842,2021-05-21 19:12,Passenger,What You're Thinking,600,Passenger:What You're Thinking,0,,
15843,2021-05-21 19:12,John Mayer,Still Feel Like Your Man,430,John Mayer:Still Feel Like Your Man,0,,
15844,2021-05-21 19:12,Colbie Caillat,In Love Again,440,Colbie Caillat:In Love Again,0,,
15845,2021-05-21 19:12,James Bay,"If I Ain’t Got You - James Bay Spotify Session 2015 ""Alicia Keys Cover""",244230,"James Bay:If I Ain’t Got You - James Bay Spotify Session 2015 ""Alicia Keys Cover""",0,,
15846,2021-05-21 19:12,James Bay,Craving - Acoustic Version,1150,James Bay:Craving - Acoustic Version,0,,
15847,2021-05-21 19:12,Ben Rector,When A Heart Breaks,1300,Ben Rector:When A Heart Breaks,0,,
15848,2021-05-21 19:13,Joshua Radin,Only You,140,Joshua Radin:Only You,0,,
15849,2021-05-21 19:13,John Legend,Love Me Now - Recorded at Spotify Studios NYC,620,John Legend:Love Me Now - Recorded at Spotify Studios NYC,0,,
15850,2021-05-21 19:13,City and Colour,The Girl,340,City and Colour:The Girl,0,,
15851,2021-05-21 19:13,James Vincent McMorrow,Higher Love,0,James Vincent McMorrow:Higher Love,0,,
15852,2021-05-21 19:13,Vance Joy,Mess Is Mine,970,Vance Joy:Mess Is Mine,0,,
15853,2021-05-21 19:13,John Legend,All of Me,2120,John Legend:All of Me,0,,
15854,2021-05-21 19:13,John Mayer,Waiting On the World to Change,1150,John Mayer:Waiting On the World to Change,0,,
15855,2021-05-21 19:15,John Mayer,Say,690,John Mayer:Say,0,,
15856,2021-05-21 19:15,The Lumineers,Ho Hey,158319,The Lumineers:Ho Hey,0,,
15857,2021-05-21 19:15,Tori Kelly,Paper Hearts,250,Tori Kelly:Paper Hearts,0,,
15858,2021-05-21 19:15,Parachute,She Is Love,0,Parachute:She Is Love,0,,
15859,2021-05-21 19:18,Ray LaMontagne,Let It Be Me,18719,Ray LaMontagne:Let It Be Me,0,,
15860,2021-05-21 19:18,Colbie Caillat,I Do,173360,Colbie Caillat:I Do,0,,
15861,2021-05-21 19:18,Jason Mraz,I Won't Give Up,2160,Jason Mraz:I Won't Give Up,0,,
15862,2021-05-21 19:19,Brett Eldredge,Mean to Me,760,Brett Eldredge:Mean to Me,0,,
15863,2021-05-21 19:19,City and Colour,Lover Come Back,1220,City and Colour:Lover Come Back,0,,
15864,2021-05-21 19:19,Patrick Droney,High Hope,1790,Patrick Droney:High Hope,0,,
15865,2021-05-21 19:19,James Morrison,You Make It Real,1270,James Morrison:You Make It Real,0,,
15866,2021-05-21 19:19,John Mayer,Who You Love (feat. Katy Perry),6470,John Mayer:Who You Love (feat. Katy Perry),0,,
15867,2021-05-21 19:35,John Mayer,Gravity,39500,John Mayer:Gravity,0,,
15868,2021-05-22 05:45,Coogie,saimsaim,1450,Coogie:saimsaim,0,,
15869,2021-05-22 05:47,pH-1,Good Day (Prod. by CODE KUNST),154325,pH-1:Good Day (Prod. by CODE KUNST),0,,
15870,2021-05-22 05:47,pH-1,Good Day (Prod. by CODE KUNST),277,pH-1:Good Day (Prod. by CODE KUNST),0,,
15871,2021-05-22 05:47,HAON,Boong-Boong (Prod. by GroovyRoom),1109,HAON:Boong-Boong (Prod. by GroovyRoom),0,,
15872,2021-05-22 07:26,Coogie,saimsaim,65514,Coogie:saimsaim,0,,
15873,2021-05-22 13:39,Coogie,saimsaim,241937,Coogie:saimsaim,0,,
15874,2021-05-22 13:43,TRADE L,"Ooh Wah (Feat. CHANGMO, Wonstein) (Prod. Way Ched)",259960,"TRADE L:Ooh Wah (Feat. CHANGMO, Wonstein) (Prod. Way Ched)",0,,
15875,2021-05-22 13:47,HAON,Bar Code (Prod. GroovyRoom),222898,HAON:Bar Code (Prod. GroovyRoom),0,,
15876,2021-05-22 13:51,Kid Milli,Change (Prod. by CODE KUNST),248878,Kid Milli:Change (Prod. by CODE KUNST),0,,
15877,2021-05-22 13:53,JAEHA,I’M FINE (Feat. Yumdda),158060,JAEHA:I’M FINE (Feat. Yumdda),0,,
15878,2021-05-22 13:57,pH-1,Hate You (Prod. by 코드 쿤스트),237049,pH-1:Hate You (Prod. by 코드 쿤스트),0,,
15879,2021-05-22 14:00,MINO,Okay Dokey,190323,MINO:Okay Dokey,0,,
15880,2021-05-22 14:00,VINXEN,Not at all (Prod. by GroovyRoom),2310,VINXEN:Not at all (Prod. by GroovyRoom),0,,
15881,2021-05-22 14:00,D.Ark,Numbers of Cases (Feat. CHANGMO) (Prod. Way Ched),1170,D.Ark:Numbers of Cases (Feat. CHANGMO) (Prod. Way Ched),0,,
15882,2021-05-22 14:00,PARKHYUNJIN,PARADISE (Feat. meenoi),1070,PARKHYUNJIN:PARADISE (Feat. meenoi),0,,
15883,2021-05-22 14:00,Roh Yun Ha,BIG BIG BIG (Feat. Simon Dominic),980,Roh Yun Ha:BIG BIG BIG (Feat. Simon Dominic),0,,
15884,2021-05-22 14:04,Roh Yun Ha,Self-Check (Feat. Nucksal),209135,Roh Yun Ha:Self-Check (Feat. Nucksal),0,,
15885,2021-05-22 14:08,lIlBOI,ON AIR,250645,lIlBOI:ON AIR,0,,
15886,2021-05-22 14:12,pH-1,Good Day (Prod. by CODE KUNST),266346,pH-1:Good Day (Prod. by CODE KUNST),0,,
15887,2021-05-22 14:15,TRADE L,Jeon Woochi (Feat. CHANGMO) (Prod. Way Ched),196519,TRADE L:Jeon Woochi (Feat. CHANGMO) (Prod. Way Ched),0,,
15888,2021-05-22 14:19,PARKHYUNJIN,"GREEN LIGHT (Feat. Jay Park, pH-1) (Prod. WOOGIE)",241906,"PARKHYUNJIN:GREEN LIGHT (Feat. Jay Park, pH-1) (Prod. WOOGIE)",0,,
15889,2021-05-22 14:23,lIlBOI,Freak,232294,lIlBOI:Freak,0,,
15890,2021-05-22 14:28,SUPERBEE,SUPERBEEWHY (Prod. by BewhY),270509,SUPERBEE:SUPERBEEWHY (Prod. by BewhY),0,,
15891,2021-05-22 14:31,D.Ark,Do My Best (Feat. Jessi) (Prod. Way Ched),208761,D.Ark:Do My Best (Feat. Jessi) (Prod. Way Ched),0,,
15892,2021-05-22 14:35,D.Ark,Cold (Feat. SUPERBEE) (Prod. Way Ched),241333,D.Ark:Cold (Feat. SUPERBEE) (Prod. Way Ched),0,,
15893,2021-05-22 14:38,TRADE L,"SUPERNOVA (Feat. CHANGMO, GSoul & DUT2)",216428,"TRADE L:SUPERNOVA (Feat. CHANGMO, GSoul & DUT2)",0,,
15894,2021-05-22 14:42,SUPERBEE,Uck (Prod. by CHANGMO),222193,SUPERBEE:Uck (Prod. by CHANGMO),0,,
15895,2021-05-22 14:48,Mirani,VVS,335253,Mirani:VVS,0,,
15896,2021-05-22 14:52,MINO,Fear,249317,MINO:Fear,0,,
15897,2021-05-22 14:56,YUNG CHENS,BACKPACK (Feat. CHANGMO) (Prod. Way Ched),252613,YUNG CHENS:BACKPACK (Feat. CHANGMO) (Prod. Way Ched),0,,
15898,2021-05-22 15:00,nafla,119,232500,nafla:119,0,,
15899,2021-05-22 15:04,Khundi Panda,Hero,250986,Khundi Panda:Hero,0,,
15900,2021-05-22 15:08,Lil Nekh,NARO (Feat. Loco & Simon Dominic),253253,Lil Nekh:NARO (Feat. Loco & Simon Dominic),0,,
15901,2021-05-22 15:13,Mirani,VVS,335253,Mirani:VVS,0,,
15902,2021-05-22 15:18,Lil Nekh,Red Light (Feat. BIG Naughty) (Prod. CODE KUNST),270500,Lil Nekh:Red Light (Feat. BIG Naughty) (Prod. CODE KUNST),0,,
15903,2021-05-22 15:22,lIlBOI,Tomorrow,276152,lIlBOI:Tomorrow,0,,
15904,2021-05-22 15:26,Coogie,Watch Me Ballin',223082,Coogie:Watch Me Ballin',0,,
15905,2021-05-22 15:29,Lil Nekh,Emoji,212307,Lil Nekh:Emoji,0,,
15906,2021-05-22 15:33,Roh Yun Ha,"Bow Wow (Feat. Blase, Coogie & Simon Dominic) (Prod. GooseBumps)",198391,"Roh Yun Ha:Bow Wow (Feat. Blase, Coogie & Simon Dominic) (Prod. GooseBumps)",0,,
15907,2021-05-22 15:36,OLNL,Breaking Bad (Prod. by Cosmic Boy & GIRIBOY),203741,OLNL:Breaking Bad (Prod. by Cosmic Boy & GIRIBOY),0,,
15908,2021-05-22 15:39,KillaGramz,Where U At,216225,KillaGramz:Where U At,0,,
15909,2021-05-22 15:43,Lil Bemo,WORK!,230106,Lil Bemo:WORK!,0,,
15910,2021-05-22 17:15,Heo Won Hyuk,Meu Tempo (Feat. BIBI & Simon Dominic) (Prod. GRAY),79858,Heo Won Hyuk:Meu Tempo (Feat. BIBI & Simon Dominic) (Prod. GRAY),0,,
15911,2021-05-22 17:19,Girls' Generation,TRICK (Original Title : TYPICAL),10389,Girls' Generation:TRICK (Original Title : TYPICAL),0,,
15912,2021-05-22 17:19,Girls' Generation,Into the New World,265760,Girls' Generation:Into the New World,0,,
15913,2021-05-22 17:24,G-DRAGON,Without You (Feat. ROSE),3180,G-DRAGON:Without You (Feat. ROSE),0,,
15914,2021-05-22 17:24,Girls' Generation,Into the New World,5940,Girls' Generation:Into the New World,0,,
15915,2021-05-22 17:24,Girls' Generation,Into the New World,245010,Girls' Generation:Into the New World,0,,
15916,2021-05-22 17:26,PENTAGON,Daisy,144220,PENTAGON:Daisy,0,,
15917,2021-05-22 17:27,SOMI,Outta My Head,59400,SOMI:Outta My Head,0,,
15918,2021-05-22 17:30,IU,eight(Prod.&Feat. SUGA of BTS),167573,IU:eight(Prod.&Feat. SUGA of BTS),0,,
15919,2021-05-22 17:33,Red Velvet,Psycho,210560,Red Velvet:Psycho,0,,
15920,2021-05-22 17:35,OH MY GIRL,Nonstop,118586,OH MY GIRL:Nonstop,0,,
15921,2021-05-22 17:37,G-DRAGON,BLACK,91540,G-DRAGON:BLACK,0,,
15922,2021-05-22 17:37,IZ*ONE,Panorama,1840,IZ*ONE:Panorama,0,,
15923,2021-05-22 17:37,STAYC,SO BAD,1450,STAYC:SO BAD,0,,
15924,2021-05-22 17:37,Brave Girls,Rollin',2120,Brave Girls:Rollin',0,,
15925,2021-05-22 17:37,ITZY,Not Shy,13430,ITZY:Not Shy,0,,
15926,2021-05-22 17:37,The Vamps,Oh Cecilia (Breaking My Heart),8360,The Vamps:Oh Cecilia (Breaking My Heart),0,,
15927,2021-05-22 17:40,Hivi!,Gadis Sampul,122060,Hivi!:Gadis Sampul,0,,
15928,2021-05-22 17:41,Bruno Mars,It Will Rain,30070,Bruno Mars:It Will Rain,0,,
15929,2021-05-22 17:41,NIKI,Chilly,30770,NIKI:Chilly,0,,
15930,2021-05-22 17:42,Bruno Mars,Locked out of Heaven,43700,Bruno Mars:Locked out of Heaven,0,,
15931,2021-05-22 17:43,Bruno Mars,Just the Way You Are,10750,Bruno Mars:Just the Way You Are,0,,
15932,2021-05-22 17:47,Kenny G,The Moment,4200,Kenny G:The Moment,0,,
15933,2021-05-22 17:47,Bruno Mars,Treasure,42510,Bruno Mars:Treasure,0,,
15934,2021-05-22 17:48,Kenny G,The Moment,15480,Kenny G:The Moment,0,,
15935,2021-05-22 17:48,Dave Koz,You Make Me Smile,5830,Dave Koz:You Make Me Smile,0,,
15936,2021-05-22 17:52,Kenny G,You're Beautiful,252866,Kenny G:You're Beautiful,0,,
15937,2021-05-22 17:54,Dave Koz,Love Is On The Way,53543,Dave Koz:Love Is On The Way,0,,
15938,2021-05-22 17:58,RADWIMPS,Nandemonaiya - movie ver.,8270,RADWIMPS:Nandemonaiya - movie ver.,0,,
15939,2021-05-22 17:58,Coboy Junior,Terhebat,115600,Coboy Junior:Terhebat,0,,
15940,2021-05-22 18:09,DAY6,I Loved You,2380,DAY6:I Loved You,0,,
15941,2021-05-22 18:09,Shawn Mendes,Lost In Japan,144870,Shawn Mendes:Lost In Japan,0,,
15942,2021-05-22 18:12,SPYAIR,イマジネーション,176640,SPYAIR:イマジネーション,0,,
15943,2021-05-22 18:15,Tulus,Adaptasi,188972,Tulus:Adaptasi,0,,
15944,2021-05-22 18:19,Girls' Generation,Lion Heart,224257,Girls' Generation:Lion Heart,0,,
15945,2021-05-22 18:36,G-DRAGON,CROOKED,88019,G-DRAGON:CROOKED,0,,
15946,2021-05-23 07:56,Lil Bemo,WORK!,7074,Lil Bemo:WORK!,0,,
15947,2021-05-23 07:56,pH-1,Good Day (Prod. by CODE KUNST),266346,pH-1:Good Day (Prod. by CODE KUNST),0,,
15948,2021-05-23 07:56,Lil Nekh,Emoji,960,Lil Nekh:Emoji,0,,
15949,2021-05-23 07:56,JAEHA,I’M FINE (Feat. Yumdda),850,JAEHA:I’M FINE (Feat. Yumdda),0,,
15950,2021-05-23 07:59,Lil Nekh,Emoji,212307,Lil Nekh:Emoji,0,,
15951,2021-05-23 08:02,JAEHA,I’M FINE (Feat. Yumdda),158060,JAEHA:I’M FINE (Feat. Yumdda),0,,
15952,2021-05-23 08:05,Roh Yun Ha,Self-Check (Feat. Nucksal),209135,Roh Yun Ha:Self-Check (Feat. Nucksal),0,,
15953,2021-05-23 08:09,YLN Foreign,CALL ME (Feat. sogumm),204386,YLN Foreign:CALL ME (Feat. sogumm),0,,
15954,2021-05-23 08:12,D.Ark,Cold (Feat. SUPERBEE) (Prod. Way Ched),241333,D.Ark:Cold (Feat. SUPERBEE) (Prod. Way Ched),0,,
15955,2021-05-23 08:24,OLNL,Breaking Bad (Prod. by Cosmic Boy & GIRIBOY),203741,OLNL:Breaking Bad (Prod. by Cosmic Boy & GIRIBOY),0,,
15956,2021-05-23 08:28,PARKHYUNJIN,PARADISE (Feat. meenoi),213626,PARKHYUNJIN:PARADISE (Feat. meenoi),0,,
15957,2021-05-23 08:32,lIlBOI,CREDIT,247718,lIlBOI:CREDIT,0,,
15958,2021-05-23 08:35,PARKHYUNJIN,INTRO (Feat. Jay Park),213532,PARKHYUNJIN:INTRO (Feat. Jay Park),0,,
15959,2021-05-23 08:39,D.Ark,Numbers of Cases (Feat. CHANGMO) (Prod. Way Ched),226348,D.Ark:Numbers of Cases (Feat. CHANGMO) (Prod. Way Ched),0,,
15960,2021-05-23 08:43,MINO,Fear,249317,MINO:Fear,0,,
15961,2021-05-23 08:48,Lee Young Ji,GO HIGH (Prod. by CODE KUNST),261069,Lee Young Ji:GO HIGH (Prod. by CODE KUNST),0,,
15962,2021-05-23 08:52,MINO,Okay Dokey,248202,MINO:Okay Dokey,0,,
15963,2021-05-23 08:56,SUPERBEE,SUPERBEEWHY (Prod. by BewhY),270509,SUPERBEE:SUPERBEEWHY (Prod. by BewhY),0,,
15964,2021-05-23 09:00,Lil Nekh,Red Light (Feat. BIG Naughty) (Prod. CODE KUNST),270500,Lil Nekh:Red Light (Feat. BIG Naughty) (Prod. CODE KUNST),0,,
15965,2021-05-23 09:04,Lil Bemo,"ISLAND BOYS (Feat. sokodomo, pH-1)",197306,"Lil Bemo:ISLAND BOYS (Feat. sokodomo, pH-1)",0,,
15966,2021-05-23 09:07,Mirani,VVS,145043,Mirani:VVS,0,,
15967,2021-05-23 09:12,lIlBOI,Tomorrow,276152,lIlBOI:Tomorrow,0,,
15968,2021-05-23 09:15,TRADE L,"SUPERNOVA (Feat. CHANGMO, GSoul & DUT2)",216428,"TRADE L:SUPERNOVA (Feat. CHANGMO, GSoul & DUT2)",0,,
15969,2021-05-23 13:10,nafla,119,224919,nafla:119,0,,
15970,2021-05-23 13:14,lIlBOI,ON AIR,250645,lIlBOI:ON AIR,0,,
15971,2021-05-23 13:17,D.Ark,Do My Best (Feat. Jessi) (Prod. Way Ched),208761,D.Ark:Do My Best (Feat. Jessi) (Prod. Way Ched),0,,
15972,2021-05-23 13:21,Kid Milli,Change (Prod. by CODE KUNST),248878,Kid Milli:Change (Prod. by CODE KUNST),0,,
15973,2021-05-23 13:25,pH-1,Hate You (Prod. by 코드 쿤스트),237049,pH-1:Hate You (Prod. by 코드 쿤스트),0,,
15974,2021-05-23 13:29,Roh Yun Ha,"Bow Wow (Feat. Blase, Coogie & Simon Dominic) (Prod. GooseBumps)",198391,"Roh Yun Ha:Bow Wow (Feat. Blase, Coogie & Simon Dominic) (Prod. GooseBumps)",0,,
15975,2021-05-23 13:33,Khundi Panda,Hero,250986,Khundi Panda:Hero,0,,
15976,2021-05-23 13:36,VINXEN,Not at all (Prod. by GroovyRoom),221440,VINXEN:Not at all (Prod. by GroovyRoom),0,,
15977,2021-05-23 13:40,HAON,Bar Code (Prod. GroovyRoom),222898,HAON:Bar Code (Prod. GroovyRoom),0,,
15978,2021-05-23 13:44,Lil Nekh,NARO (Feat. Loco & Simon Dominic),253253,Lil Nekh:NARO (Feat. Loco & Simon Dominic),0,,
15979,2021-05-23 13:44,Simon Dominic,Who You? (Prod. By GRAY),17471,Simon Dominic:Who You? (Prod. By GRAY),0,,
15980,2021-05-23 13:48,nafla,Sunbbang (Prod. by GIRIBOY),225808,nafla:Sunbbang (Prod. by GIRIBOY),0,,
15981,2021-05-23 13:50,lIlBOI,Freak,144361,lIlBOI:Freak,0,,
15982,2021-05-23 13:55,TRADE L,"Ooh Wah (Feat. CHANGMO, Wonstein) (Prod. Way Ched)",259960,"TRADE L:Ooh Wah (Feat. CHANGMO, Wonstein) (Prod. Way Ched)",0,,
15983,2021-05-23 13:58,Coogie,Watch Me Ballin',223082,Coogie:Watch Me Ballin',0,,
15984,2021-05-23 14:03,Roh Yun Ha,BIG BIG BIG (Feat. Simon Dominic),270499,Roh Yun Ha:BIG BIG BIG (Feat. Simon Dominic),0,,
15985,2021-05-23 14:04,YLN Foreign,DNA (Feat. Jay Park),81736,YLN Foreign:DNA (Feat. Jay Park),0,,
15986,2021-05-23 14:04,YLN Foreign,DNA (Feat. Jay Park),2720,YLN Foreign:DNA (Feat. Jay Park),0,,
15987,2021-05-23 15:06,YLN Foreign,DNA (Feat. Jay Park),3920,YLN Foreign:DNA (Feat. Jay Park),0,,
15988,2021-05-23 15:10,TRADE L,Jeon Woochi (Feat. CHANGMO) (Prod. Way Ched),196519,TRADE L:Jeon Woochi (Feat. CHANGMO) (Prod. Way Ched),0,,
15989,2021-05-23 15:13,HAON,Boong-Boong (Prod. by GroovyRoom),234352,HAON:Boong-Boong (Prod. by GroovyRoom),0,,
15990,2021-05-23 15:19,Mirani,VVS,335253,Mirani:VVS,0,,
15991,2021-05-23 15:23,JOWOOCHAN,VVIP,243833,JOWOOCHAN:VVIP,0,,
15992,2021-05-23 15:26,Heo Won Hyuk,Meu Tempo (Feat. BIBI & Simon Dominic) (Prod. GRAY),197714,Heo Won Hyuk:Meu Tempo (Feat. BIBI & Simon Dominic) (Prod. GRAY),0,,
15993,2021-05-23 18:52,KillaGramz,Where U At,130927,KillaGramz:Where U At,0,,
15994,2021-05-24 05:21,Jay Park,World Domination,32522,Jay Park:World Domination,0,,
15995,2021-05-24 05:21,Sik-K,The Arrival,251297,Sik-K:The Arrival,0,,
15996,2021-05-24 05:25,pH-1,Teléfono Remix,245786,pH-1:Teléfono Remix,0,,
15997,2021-05-24 05:27,Golden,H1GHR,68953,Golden:H1GHR,0,,
15998,2021-05-24 05:30,Sik-K,DDDD Freestyle,211408,Sik-K:DDDD Freestyle,0,,
15999,2021-05-24 05:33,Golden,H1GHR,197746,Golden:H1GHR,0,,
16000,2021-05-24 05:45,Sik-K,Team,193724,Sik-K:Team,0,,
16001,2021-05-24 05:48,PENOMECO,Remember Me (Feat. Hoody),195693,PENOMECO:Remember Me (Feat. Hoody),0,,
16002,2021-05-24 05:51,Sam Kim,Make Up,207492,Sam Kim:Make Up,0,,
16003,2021-05-24 05:55,OVAN,I Need You,230769,OVAN:I Need You,0,,
16004,2021-05-24 05:58,Loco,Too Much (Feat. DEAN),190957,Loco:Too Much (Feat. DEAN),0,,
16005,2021-05-24 06:02,G-DRAGON,Missing You (Feat. Kim Yuna),207089,G-DRAGON:Missing You (Feat. Kim Yuna),0,,
16006,2021-05-24 06:05,BIGBANG,BANG BANG BANG,220177,BIGBANG:BANG BANG BANG,0,,
16007,2021-05-24 06:08,CHANGMO,METEOR,197096,CHANGMO:METEOR,0,,
16008,2021-05-24 06:11,Cautious Clay,Stolen Moments,137638,Cautious Clay:Stolen Moments,0,,
16009,2021-05-24 06:14,Phe Reds,Swing My Way,189186,Phe Reds:Swing My Way,0,,
16010,2021-05-24 06:17,LEEBADA,High ㅎㅇ (Feat. PENOMECO) (Prod. GroovyRoom),199133,LEEBADA:High ㅎㅇ (Feat. PENOMECO) (Prod. GroovyRoom),0,,
16011,2021-05-24 06:20,sogumm,Encourage,211121,sogumm:Encourage,0,,
16012,2021-05-24 07:54,pH-1,Homebody,29775,pH-1:Homebody,0,,
16013,2021-05-24 07:57,GIRIBOY,flex (Prod. By GIRIBOY),226198,GIRIBOY:flex (Prod. By GIRIBOY),0,,
16014,2021-05-24 07:58,BOBBY,U MAD,15331,BOBBY:U MAD,0,,
16015,2021-05-24 09:11,Hoody,Adios,200568,Hoody:Adios,0,,
16016,2021-05-24 09:13,MINO,Run away,145706,MINO:Run away,0,,
16017,2021-05-24 09:17,PENOMECO,Movie,210870,PENOMECO:Movie,0,,
16018,2021-05-24 09:20,Zion.T,No Make Up,189154,Zion.T:No Make Up,0,,
16019,2021-05-24 09:23,G-DRAGON,CROOKED,224792,G-DRAGON:CROOKED,0,,
16020,2021-05-24 12:26,Bruno Major,Easily,65037,Bruno Major:Easily,0,,
16021,2021-05-24 12:29,D.Ark,GENIUS (Feat. CHANGMO),188493,D.Ark:GENIUS (Feat. CHANGMO),0,,
16022,2021-05-24 12:32,Simon Dominic,RUN AWAY,195187,Simon Dominic:RUN AWAY,0,,
16023,2021-05-24 12:35,pH-1,Oscar,188106,pH-1:Oscar,0,,
16024,2021-05-24 12:39,ZICO,Being left (Feat. Dvwn),218813,ZICO:Being left (Feat. Dvwn),0,,
16025,2021-05-24 12:42,DPR LIVE,Jasmine,201510,DPR LIVE:Jasmine,0,,
16026,2021-05-24 12:45,JUNNY,AURA (feat. pH-1) (Prod. GXXD),206640,JUNNY:AURA (feat. pH-1) (Prod. GXXD),0,,
16027,2021-05-24 12:49,Wonstein,Infrared Camera,205999,Wonstein:Infrared Camera,0,,
16028,2021-05-24 12:52,pH-1,Nerdy Love,196373,pH-1:Nerdy Love,0,,
16029,2021-05-24 13:27,Sik-K,DARLING,246946,Sik-K:DARLING,0,,
16030,2021-05-24 13:31,CODE KUNST,"Flower (Feat. Jay Park, Woo, GIRIBOY)",273453,"CODE KUNST:Flower (Feat. Jay Park, Woo, GIRIBOY)",0,,
16031,2021-05-24 13:34,ASH ISLAND,Error (Feat. Loopy),207523,ASH ISLAND:Error (Feat. Loopy),0,,
16032,2021-05-24 13:39,lIlBOI,Tomorrow,276152,lIlBOI:Tomorrow,0,,
16033,2021-05-24 13:42,DPR LIVE,Jam & Butterfly,208040,DPR LIVE:Jam & Butterfly,0,,
16034,2021-05-24 18:59,BLOO,Downtown Baby,182718,BLOO:Downtown Baby,0,,
16035,2021-05-25 14:11,Loco,Can't Sleep,127100,Loco:Can't Sleep,0,,
16036,2021-05-25 14:15,nafla,Sunbbang (Prod. by GIRIBOY),225808,nafla:Sunbbang (Prod. by GIRIBOY),0,,
16037,2021-05-25 16:20,Heo Won Hyuk,Meu Tempo (Feat. BIBI & Simon Dominic) (Prod. GRAY),55650,Heo Won Hyuk:Meu Tempo (Feat. BIBI & Simon Dominic) (Prod. GRAY),0,,
16038,2021-05-25 16:24,lIlBOI,ON AIR,250645,lIlBOI:ON AIR,0,,
16039,2021-05-25 17:15,Coogie,saimsaim,241578,Coogie:saimsaim,0,,
16040,2021-05-25 17:19,pH-1,Good Day (Prod. by CODE KUNST),265804,pH-1:Good Day (Prod. by CODE KUNST),0,,
16041,2021-05-25 17:19,HAON,Boong-Boong (Prod. by GroovyRoom),3349,HAON:Boong-Boong (Prod. by GroovyRoom),0,,
16042,2021-05-25 17:23,Coogie,saimsaim,241578,Coogie:saimsaim,0,,
16043,2021-05-25 17:27,pH-1,Hate You (Prod. by 코드 쿤스트),237049,pH-1:Hate You (Prod. by 코드 쿤스트),0,,
16044,2021-05-25 17:46,Loco,It's been a while (feat. Zion.T),100730,Loco:It's been a while (feat. Zion.T),0,,
16045,2021-05-26 10:38,Loco,It's been a while (feat. Zion.T),18660,Loco:It's been a while (feat. Zion.T),0,,
16046,2021-05-26 10:42,pH-1,Good Day (Prod. by CODE KUNST),266346,pH-1:Good Day (Prod. by CODE KUNST),0,,
16047,2021-05-26 10:46,HAON,Bar Code (Prod. GroovyRoom),222898,HAON:Bar Code (Prod. GroovyRoom),0,,
16048,2021-05-26 13:59,Loco,It Takes Time,20531,Loco:It Takes Time,0,,
16049,2021-05-26 14:03,pH-1,Good Day (Prod. by CODE KUNST),266346,pH-1:Good Day (Prod. by CODE KUNST),0,,
16050,2021-05-26 14:07,lIlBOI,CREDIT,247718,lIlBOI:CREDIT,0,,
16051,2021-05-26 14:09,OVAN,Happiness,98531,OVAN:Happiness,0,,
